Feature,MeanSHAP
9.80_883.76,0.0006085566935767812
9.46_925.72,-0.0006074773073490126
7.84_670.59,-0.0006072742399552807
10.52_1528.32,0.0006072633065027464
LPC 15:1/0:0,0.0006070815519004743
3.59_518.35,0.0006070341530557062
4.99_820.58,0.0006060942972026198
9.97_916.81,0.000605801632530965
2.069_153.0657,0.0006053385340451211
5.89_613.48,-0.0006053242762058806
1.532_202.144,0.0006043129624082835
5.10_828.62,0.0006040386168499771
1.89_468.39,0.0006032310979256193
0.37_174.83,0.0006026190674062039
PC O-36:5|PC O-16:1_20:4,-0.0006025555650843014
2.52_114.93,0.0006024174598661157
0.64_460.26,-0.0006020937365441621
0.38_343.00,-0.0006018609071272914
8.027_402.0123,-0.0006017066117568602
9.971_316.8607,-0.0006007580051022784
N-Acetyltyrosine,0.000600250592811914
4.56_870.52,0.0006001980335435228
11.81_908.86,-0.0005997812669084724
10.19_941.83,0.0005987622988489753
TG 48:3|TG 14:0_16:1_18:2,0.0005981929562467425
9.34_1000.75,0.0005981083767534373
4.84_193.13,-0.0005979898348528403
9.90_720.58,-0.0005977008714672803
SL 32:0;0O,0.0005974581786956765
11.26_927.77,0.0005971546052995675
4.65_805.55,-0.0005971438324157784
10.63_965.83,0.0005971307414260951
4.83_778.58,-0.0005968649844230074
5.81_811.61,0.0005967556353192336
10.50_876.79,-0.0005964929606707449
0.53_288.22,0.0005946974857898229
2.742_134.0601,0.0005938314791189395
TG 57:3|TG 21:0_18:1_18:2,0.0005930726382922719
22684,-0.0005927166757381057
4.79_651.54,-0.0005922617610496731
5.68_812.62,0.0005917486439353036
1.92_397.24,-0.000590975231186359
10.60_942.85,0.0005906022679846807
5.19_1590.14,-0.0005901295449395836
1.359_236.9497,-0.0005900637539209413
6.08_665.51,0.0005898369868187119
10.002_389.0508,0.000589375050782928
4.436_252.7367,0.0005888788290327462
3.88_425.36,0.0005884175788544218
7.834_203.0166,0.0005883880994140183
4.86_620.57,0.0005879024969401188
Hexuronic acid,0.000587611626483067
5.46_769.56,0.0005873433968565434
5.65_125.00,-0.000587272347390048
2.48_391.41,0.0005871518002327541
4.57_842.59,-0.0005863523500542505
0.57_471.26,-0.0005861610965022353
1.56_483.30,0.0005858311498872845
0.99_208.93,0.0005856345598264271
1.41_554.39,-0.0005853935164055244
8.043_199.0694,-0.0005848494322224084
TG 55:6|TG 16:0_18:1_21:5,0.0005844167083681905
9.057_411.9832,0.0005842071042240462
6.04_774.54,0.0005841013978993527
8.543_318.1447,-0.0005836230571902828
0.46_217.08,0.0005835616400340654
5.59_487.38,0.0005835518454368711
9.45_953.74,-0.0005835257255444138
9.49_1052.87,0.0005825493475653823
10.77_715.58,-0.0005822141743373077
10.76_918.82,0.0005819082181767921
5.32_960.60,0.000580541247900655
10.58_886.79,0.0005804281173117346
1.611_145.0497,0.0005804036809753954
SM 41:1;2O,-0.0005800343269429748
1.87_339.25,-0.0005798714853377594
9.43_1001.84,-0.0005793499951053273
10.76_958.79,-0.0005787596144372789
9.25_932.77,0.0005783404396374184
5.07_838.51,-0.0005780569831957675
5.85_800.62,-0.0005776096797151755
PE 38:4|PE 18:0_20:4,-0.0005774027449709054
11.12_887.83,0.0005773114928816597
11.18_934.79,-0.0005772033080104772
5.064_256.0679,0.0005771193227551771
9.64_948.79,0.0005766567991816831
SE 29:1/18:2,0.000576364386783974
1.786_185.1285,-0.0005763246713069215
2.93_335.16,0.0005757250917348463
4.61_758.56,-0.0005754058153021615
7.082_110.8979,-0.0005750975446765402
9.73_920.77,-0.0005748158288113474
2.44_134.89,0.0005748121812589785
10.46_921.86,0.0005743206426747502
8.331_242.0516,-0.0005741377909169777
0.41_337.04,-0.0005740077926493744
9.72_895.76,0.0005739736806270299
4-Hydroxy-6-methylnicotinic acid,0.0005729489041731068
9.974_434.8139,0.0005726572635918482
10.89_909.78,0.0005726404821491339
1.076_257.9694,0.0005723525658568495
0.54_469.03,-0.0005717786654443053
Pyridoxal,-0.0005702633486353923
3.49_637.47,0.0005699823694105167
TG 56:0|TG 16:0_18:0_22:0,-0.0005696901417527397
5.46_718.58,0.0005695249813310516
0.45_419.17,0.0005688331790964534
0.60_462.17,-0.0005687777314023197
5.53_219.11,0.0005685198397232058
5.95_822.64,-0.0005684747313284231
8.043_149.0447,0.0005682695370789539
1.76_437.26,-0.0005676125946193871
3.76_597.39,-0.0005658764151226964
6.938_710.6537,0.0005656473696239486
10.23_690.62,-0.0005656028670286578
9.76_910.79,0.0005644630957140675
11.08_1005.87,-0.0005635170938169497
9.684_293.0979,0.0005634951617974491
10.04_961.80,-0.000561746119659637
10.61_685.59,0.0005587521607076289
10.11_946.72,-0.0005585006619298991
0.37_369.06,0.0005584206898204768
4.37_961.46,-0.0005581341833964518
12.10_621.62,0.0005580259939025702
0.40_171.03,-0.0005577304964539017
6.527_189.8575,-0.0005568594566544713
3.19_736.52,-0.0005566525281017498
0.51_482.29,-0.0005566383475241355
106475,0.0005561849909776263
0.70_445.20,-0.0005559868664085072
2.09_513.84,0.0005558162573267567
9.91_287.27,0.0005549224853719321
11.18_928.83,0.000554307050172527
1.727_241.1083,0.0005541968386484039
Cytosine,0.0005537600642363797
3.346_88.0391,0.0005535736495786288
0.37_159.03,0.0005533241418305879
4.63_934.58,-0.0005530521329672345
4.392_296.687,0.0005521964370559204
0.41_289.07,0.000551447330535099
4-Hydroxybenzoic acid propyl ester,-0.0005511318685354566
4.11_838.56,0.0005508138216157188
9.996_288.9875,0.0005507038258591002
0.42_365.13,0.0005505380346394387
3.71_598.43,-0.0005504054750829602
10.35_1008.90,-0.0005503263827748797
5.49_845.54,0.0005500855087772241
3.35_284.27,-0.0005500248330149997
10.37_1358.17,-0.000549994766027049
1.25_291.25,0.0005495642784565543
Cholesterol,0.0005490130185089514
3.26_790.56,0.0005490063884317635
3.08_340.39,0.0005488909008601174
11.60_885.79,0.0005488864292070622
10.16_315.0414,0.0005484693423941962
10.115_315.042,0.0005479989545482104
9.55_989.70,0.0005479226722868141
5.39_914.54,-0.0005473878789322793
10.12_876.78,0.00054691845049473
0.37_146.87,0.0005469170627735021
0.34_236.86,0.000546883789465192
9.852_405.0283,0.0005460377207434061
3.357_274.0596,-0.0005459020751692419
2.46_329.03,0.0005447695002442734
8.262_293.0491,0.0005442601766636973
11.23_951.78,-0.0005434678960238862
5.54_756.55,0.0005427677835594313
4.191_174.0013,0.0005417038668043459
3.13_431.19,0.0005415107418938936
8.604_129.0181,0.0005413544152522314
3.13_657.59,0.0005413261443086565
9.80_962.82,0.0005405933084226999
0.50_461.18,-0.0005402575723552061
8.793_179.0553,0.0005383829817922594
3.37_231.0486,-0.0005383365200285864
9.56_927.68,0.0005375671216419802
10.41_285.26,-0.0005375334157075375
0.39_283.05,0.0005374850441163467
1.01_688.35,-0.0005374555183805939
9.73_978.85,0.0005372997476615068
1.16_523.64,-0.0005368118878757164
5.853_197.8075,0.0005367649837964458
10.12_855.74,0.0005364614372349196
0.65_498.12,0.0005363448051917051
11.45_1002.94,0.0005362811375153326
9.71_878.72,0.0005359322279599448
10.84_934.88,-0.0005357916548985425
0.55_398.99,0.0005355592142901272
9.028_145.0971,-0.000535281212077832
9.352_253.0499,0.0005346077220002957
8.043_131.0338,0.0005344452903868922
4.76_1179.84,0.0005343839428784945
4.79_812.94,-0.0005343633472305447
0.41_229.05,0.0005339554439826051
12.75_132.87,-0.0005334398365870996
7.78_245.0742,0.0005325754422091791
4.92_799.60,-0.0005320503337946838
10.42_257.23,-0.0005312479662626442
9.39_952.83,0.000530586651930615
0.36_161.04,-0.0005285196921684018
9.31_948.71,0.0005285077076119801
5.206_163.0174,-0.0005283692726871685
9.43_971.78,-0.0005282092843369278
0.59_142.97,-0.0005280991609595471
8.771_131.0816,-0.0005277458401370215
PC 39:6|PC 17:0_22:6,-0.0005276143999604844
1.52_618.32,-0.0005274669256084798
8.92_973.72,0.0005264704933042046
1.03_294.2429,0.0005258403548260249
11.24_899.75,-0.0005255431032307683
4.56_689.56,-0.0005249911079619218
1.13_638.30,-0.0005248333769186992
TG O-62:7|TG O-22:1_18:0_22:6,0.0005240211770675048
9.26_752.68,-0.0005238242162419234
4.00_858.52,0.0005237228109328553
9.96_996.80,-0.0005235604734009208
7.279_204.012,-0.0005232811792666367
10.23_673.59,-0.0005230788262946983
2.723_171.0654,0.0005228985922099297
2.454_183.1128,0.0005223250311368095
2.62_403.31,-0.0005221513111944215
4.74_840.53,-0.0005220694614423851
"3-Oxo-1,8-octanedicarboxylic acid",-0.0005213841138095998
5.059_395.1366,0.0005209895802691732
DG 40:7|DG 18:1_22:6,-0.000520778338908714
8.542_486.1962,-0.000520654378600962
9.83_1003.85,0.0005203417158369373
9.50_1078.88,0.0005201464481175107
2.29_116.93,-0.0005199082071532451
9.972_164.9342,0.000519747983237541
10.15_982.88,-0.0005196424995895911
1.87_322.24,-0.0005192333741746448
10.72_911.74,-0.0005191978139533259
10.87_1324.19,0.0005191486731668127
LPC O-16:1,-0.0005188340309754273
10.26_129.9353,0.0005186413291409896
9.14_922.70,-0.0005179827774498195
Gly-Gly,-0.0005172798904269655
6.08_742.61,-0.000516382590875401
0.83_501.01,0.0005162369553806589
5.39_878.64,0.0005156988681449791
5.71_476.2792,-0.0005151395242180602
5.57_855.64,-0.0005149563681546473
PE 40:7|PE 18:1_22:6,-0.0005144617229217041
PI 40:5|PI 18:0_22:5,0.0005144578183199951
11.24_579.53,0.000513633476423197
9.55_1006.87,-0.0005134243602375314
O1_PC p-38:4; or PC o-38:5; B,-0.0005126163717597962
10.39_891.74,0.0005112894990035369
10.68_383.37,-0.0005111864442350091
N-Acetylhistidine,-0.0005111499161195009
4.389_345.8783,-0.0005090268597513806
8.20_660.63,0.0005088299529374767
9.89_960.80,0.0005087678109647861
N-Methyllysine,-0.0005085176408599347
1.82_214.0763,0.0005084156558089955
0.54_303.20,0.0005077285157852343
0.47_182.05,0.0005072031229077525
8.042_95.0126,-0.0005068885814156967
10.77_914.82,0.000506544170516301
PI 36:3|PI 18:1_18:2,0.0005064496481052373
6.17_189.8575,0.0005061828953039994
3.71_774.56,-0.0005058288554072592
8.00_751.56,-0.0005048147693685025
2.60_513.84,0.0005044267355274636
7.71_656.58,0.0005043205296057363
0.48_404.96,-0.000503783673612058
9.87_934.78,0.0005037250965666055
10.03_939.82,-0.0005037163006441584
PI 36:1|PI 18:0_18:1_b,-0.0005031984953329456
6.743_446.0537,-0.0005031492873251988
N-Glycolylneuraminic acid,0.0005028659074336056
2.782_188.0607,-0.0005027903218106399
10.16_203.18,0.0005023138387692485
0.33_212.88,-0.0005021207956167183
TG 52:6|TG 16:0_16:1_20:5,0.0005016455450739797
SM 42:2;2O|SM 18:1;2O/24:1,-0.000501118040598671
3.96_997.48,0.0005003444153367166
0.39_289.00,-0.0005000384007758234
5.765_206.0668,0.0004996063051827714
10.67_932.86,-0.0004993418283082894
10.66_841.73,-0.0004987730844679694
0.81_114.93,0.0004987047348484615
10.47_698.59,0.0004984112282102909
8.578_184.0734,0.0004973682308335996
8.204_203.028,-0.0004966071926618917
5346,0.0004962039131461038
7.18_832.65,0.0004958310129963021
4.65_840.62,0.000495572401608756
0.94_368.22,-0.0004952165955339253
5.287_546.3553,-0.0004951037634939595
3.66_421.31,0.0004949652543020589
5.36_918.62,-0.0004948525120699886
4.77_926.57,-0.0004946223773490158
6.436_345.9738,0.000494281105690127
8.51_985.67,0.0004939391653062999
10.50_304.15,0.0004937180913600059
10.56_907.76,0.0004936804256940549
3.30_566.42,-0.0004933302377946486
6.769_132.0293,-0.0004932232200930514
4.48_814.52,-0.0004932218696607773
10.11_896.71,0.0004929606905133162
1.022_349.003,0.0004927915976565662
0.54_280.18,0.0004925219843421892
1.38_614.30,0.0004919262282123135
12.75_125.90,-0.0004919194904723938
10.41_187.15,-0.0004917128944141524
Ferulic acid,-0.0004911237808192508
6.28_843.66,0.0004910757420211741
9.35_926.72,-0.000490975439196836
10.51_952.82,-0.0004908895025401141
3.46_450.36,0.0004908196594412075
10.41_367.39,0.0004906507299756442
PE O-38:6|PE O-18:2_20:4,-0.0004895320008592167
4.39_198.7984,0.0004891306364531881
10.16_301.29,0.0004890639902244528
2-Aminoisobutyric acid,0.0004886841863072706
6.441_411.0774,0.0004885252894869871
0.49_480.28,0.000488483467307943
8.23_893.72,0.00048827169767144414
4.96_889.53,0.00048826506294181234
4.46_721.59,0.000486830917460532
0.50_304.93,0.0004867937543578322
1.47_543.35,-0.0004863732330303327
8.31_711.57,-0.0004863681520430818
0.46_259.12,0.0004861101553945397
2.72_133.9905,0.00048610067286895413
5.33_748.53,0.0004857947757909578
"1,4-Butynediol",-0.00048571644139774417
3.39_725.52,0.0004852472913019639
8.11_559.41,-0.00048463249781887
1.55_409.24,0.0004845935836978619
1.34_291.9591,-0.0004844380282778227
0.84_325.18,-0.0004835217667834235
5.594_405.0507,0.0004831142289227031
0.41_457.12,-0.0004827758085153538
SM 36:2;2O|SM 19:1;2O/17:1,0.00048234086755589696
1.20_321.21,-0.00048160100793574355
11.15_980.86,0.00048130515598422853
6.02_834.60,-0.0004812875244065827
9.23_872.68,0.00048100889857694067
4.82_820.47,-0.00048094642712968687
4.97_888.53,-0.00048067166749170113
9.74_688.60,0.0004805849112564588
3.586_233.0446,0.00048049465749782624
2.29_87.0439,-0.0004804831833180751
2.10_494.81,-0.00048035889016221413
0.41_185.11,-0.000479040679829074
10.48_1017.93,-0.0004787417666934263
10.42_962.82,0.000478638981718919
0.52_282.20,0.00047809640108514823
9.89_879.68,-0.00047809235037465247
4.48_885.55,-0.00047792093891193134
3.22_336.29,-0.00047733126727637324
0.37_231.09,-0.00047721558650356226
5.467_538.3154,0.00047680975334498196
0.38_211.05,0.00047654913574759914
TG 55:7|TG 16:0_18:2_21:5,-0.00047634266254186413
9.73_780.71,0.00047615070988052833
10.31_907.72,-0.0004758468506996839
1.41_1014.66,-0.0004755466672507298
5.20_811.60,-0.00047551918032055936
8.52_735.57,0.0004752802666619984
6.97_1270.16,0.0004752169009511333
3.574_74.0235,0.00047518006634943833
5.24_430.38,-0.00047397284752837693
8.956_231.9316,0.0004737316839958545
9.395_443.9858,0.0004729561384037087
9.57_1015.71,0.0004729140569130237
4.489_176.8166,0.0004727516373482131
5.67_877.57,-0.00047267001494746884
6.51_939.68,0.0004721276881544227
5.002_184.0738,0.0004715224488143477
10.12_935.68,0.00047099338995176473
10.08_1032.90,0.0004703753368255409
1.248_233.0123,-0.0004699300952358779
10.43_968.86,0.00046948427008037846
1.52_638.32,-0.00046928029488169684
1.52_558.31,-0.0004690345722548007
PC 37:5;O|PC 20:4_17:1;O,-0.000468762788426096
7.03_827.70,0.00046828866927723907
2.747_190.0762,-0.000468199222876113
11.071_165.1312,-0.00046763254617463785
4.88_844.55,0.00046746482292351466
10.50_875.79,-0.0004674513354459034
11.06_946.88,-0.00046561371829049504
gamma-Glutamyltyrosine,0.00046533670208418653
11.97_168.84,0.0004652972627919423
0.43_278.98,0.0004652637356359418
1912,-0.0004650673422515886
fructose,-0.00046481784437562006
4.01_915.52,-0.00046456433637284797
1.073_346.9899,-0.00046454604443308176
0.59_320.18,-0.0004644531931096168
1.22_393.28,-0.00046426738050180956
11.31_866.82,0.0004641625208008117
10.253_308.907,-0.00046376554087081937
2.98_692.41,0.000463544062531153
0.41_304.07,0.00046344363396530475
9.97_1366.14,-0.0004632413936637287
0.39_153.02,0.0004632277243801738
4.40_885.06,0.00046322118644306903
5.00_848.54,-0.00046312957377005486
PI 34:1|PI 16:0_18:1,-0.0004624037625503667
3.70_697.66,0.00046144567421830835
6.03_664.50,-0.00046137367793393187
3.15_678.47,0.00046121804822034785
1.25_622.33,0.00046082142495735493
2.67_554.87,0.000460675557064534
10.23_1004.86,0.00046067091696514254
10.44_549.49,0.00046019383185584735
9.257_237.8976,-0.0004601149242033216
4.946_224.0563,0.0004596905058311238
2.78_694.47,0.00045955838555192843
5.56_814.54,0.00045932393815143645
Malic acid,-0.0004587948369633402
PC O-36:4|PC O-16:0_20:4,-0.00045862520361401193
0.41_376.10,-0.00045828769248454484
12.75_347.00,-0.00045813375258578845
10.62_840.80,-0.00045759112240533546
4.76_858.60,-0.00045748519759869206
(N-(-2-Acetamido))-2-aminoethanesulfonic acid,-0.00045743524620844546
1.02_294.26,0.0004571044300723052
9.05_970.77,0.0004567339019438389
6.89_366.7781,0.00045662295461108035
10.11_383.37,-0.0004563521388823015
9.61_967.72,0.0004558002747087962
1.34_502.29,-0.0004556362737193447
0.58_327.16,-0.00045501001409225964
10.16_1368.16,0.00045459828062772257
0.65_340.25,0.0004540148122831442
5.87_768.56,-0.0004537107192233944
2.33_477.30,0.00045331788703223717
5.13_818.55,0.00045293496303002855
1.15_588.38,-0.0004528843927478377
1.209_243.0233,0.0004528725204685475
1.01_232.92,0.0004527520615539924
0.56_390.94,0.000452369035792925
6.19_684.20,0.0004518100671361326
10.42_386.38,0.000451726982314655
10.68_981.79,-0.00045089810501307786
2.415_136.0617,0.00044997648048507495
5.56_1620.19,-0.0004492589505530881
0.939_278.9162,0.00044890777096216224
1.423_203.9969,-0.00044774823270461836
2.25_258.17,0.0004477368318773828
1.72_617.55,0.000446365251845313
TG O-53:9|TG O-19:5_17:2_17:2,0.00044579921248908333
4.96_792.59,0.0004456321244077255
1.38_329.03,-0.000445059954069139
0.49_336.97,-0.00044458233128029644
2.16_1070.72,-0.0004438375601241526
TG 56:9|TG 16:1_18:2_22:6,0.00044304030966376215
11.27_882.83,-0.0004427170379114445
4.71_757.56,0.0004426827812296351
0.39_147.08,0.0004423589086320445
0.90_566.32,0.00044228701918113414
9.27_412.8825,0.00044210935662930166
10.341_285.9894,-0.00044189025621203543
7.72_708.65,0.00044164530027249817
10.96_950.77,-0.0004413974829675528
6.15_827.64,-0.00043957549270156075
0.38_190.97,0.00043927863972454285
0.56_223.13,-0.00043911590074683895
10.14_902.80,0.00043883734104659166
9.02_369.35,0.0004386557583410764
0.56_583.98,0.00043826957521714564
5.41_757.62,-0.000437820790747199
10.20_577.52,0.00043705654864933756
1.973_110.9745,-0.00043683805691475746
TG 60:10|TG 18:1_20:3_22:6,0.0004366459492415722
0.47_307.07,0.000436542276257494
6.70_961.61,-0.0004363599985830763
6.62_927.68,-0.00043624131833418955
7.55_683.60,0.00043552680113341025
0.896_309.0165,-0.00043468096633640755
9.91_147.12,-0.00043407857857444667
10.91_943.85,-0.0004339981463134752
10.62_1046.91,0.0004339905772680786
9.35_924.71,0.00043391411704758964
0.78_358.20,0.0004336625034338934
8.209_410.1946,-0.00043350953060307103
9.49_842.72,0.0004333146168838792
TG O-58:4|TG O-22:1_18:1_18:2,0.0004325410534214339
1.60_510.36,0.0004325186312478977
6.709_82.9707,0.0004324511811895111
10.46_1348.26,0.0004321479648171016
1.726_215.0727,0.0004320205580792781
0.76_430.87,0.00043176577652696515
10.41_131.09,0.0004312110910630276
4.473_257.7338,0.0004310793507081417
5.831_121.0284,-0.0004310508344754244
5.21_772.59,-0.00043069023849801004
8.956_234.0971,0.0004304388528268925
1.071_79.9558,-0.000429937404460874
1.30_351.01,0.0004298073537548412
TG 60:4|TG 18:1_24:1_18:2,-0.0004295546482920856
5.529_201.0263,0.0004291690181749718
0.43_288.22,-0.00042898772469886556
2.843_133.9908,-0.00042875014254149785
10.35_994.88,-0.00042842667139600556
0.35_337.02,-0.00042826756702379204
5.59_827.59,-0.00042805196184552866
asparagine,-0.0004280192055404419
0.64_179.06,0.00042796877658955816
0.55_133.10,-0.0004279454600485471
0.64_795.50,0.00042778571911134607
10.03_794.72,-0.0004277719888548911
7.63_670.61,-0.0004272791030086034
0.55_495.10,-0.00042611968294686673
10.42_982.88,-0.0004260361691502513
6.72_168.84,-0.00042594228734861594
1.38_119.0492,0.0004253505743901408
11.98_920.89,0.00042505374929548763
4.218_331.2046,-0.0004245960346408122
1.086_329.0852,0.0004245187436676798
10.86_877.27,0.0004238215678947393
0.37_224.06,-0.00042376517552162625
9.913_162.1123,-0.00042370840828397647
0.15_393.28,0.0004236846364825353
377448,0.0004234771126940044
11.93_314.88,0.00042304736167171413
4.57_730.54,0.00042303342387203866
10.16_673.59,0.00042300024851096185
1.66_284.33,-0.00042285725064131587
11.12_922.88,-0.0004224861500332116
4.09_709.50,-0.00042226497633765086
4.732_113.0232,-0.00042150757738817937
7.64_102.9556,0.0004213482652891031
6.02_845.61,-0.00042087376268125766
8.77_922.76,-0.0004208698277332182
2.764_165.0372,-0.000420821440939223
1.39_612.31,-0.0004207957917131511
10.06_998.82,-0.0004207275788246508
0.56_486.01,0.0004202331856690166
9.59_341.9997,-0.0004202018781943408
9.01_916.74,-0.00041994867281781645
1.073_174.9862,-0.00041984396988956985
9.56_938.82,0.0004195572965022118
5.63_1012.55,0.0004195541669108464
11.12_834.79,-0.00041949647692861894
11.92_860.84,0.0004189705533639442
5.28_544.3394,-0.00041896088378024957
10.58_912.80,0.00041871008108662974
2.40_573.90,0.0004186635663620896
10.00_955.76,0.0004178593882035326
6.889_460.1272,-0.0004176022370964289
0.38_287.08,-0.00041759005241272235
1.04_194.91,0.00041705688802714093
DG 36:5,0.0004165322024051495
11.67_940.87,0.0004161546918450498
TG 49:2|TG 15:0_16:0_18:2,-0.0004153165280789112
6.096_209.0665,0.0004152019936914841
7.639_157.0109,-0.00041487906906055073
11.82_1030.98,-0.0004145998844025101
0.41_261.07,-0.00041458622121460733
5.82_742.57,0.00041387160383945593
1.75_399.22,0.00041374923597198163
1.167_213.1492,0.0004137080318560135
6292,0.000413221522417488
PC 37:2,-0.0004120181992099562
3.40_703.51,-0.0004108877427080822
6.768_199.8045,0.00041088235959362354
1.676_266.9945,-0.00041061769641117884
0.64_420.25,-0.00040997954901192407
4.86_900.54,0.00040990675170952544
3.74_665.39,-0.00040986846465509497
5.19_822.54,-0.0004097209135951694
8.584_512.046,0.00040968672971662885
3'-O-Methylcytidine,-0.0004092168623900442
8.825_710.9797,0.00040916068106670525
5.48_811.55,-0.00040876081755751445
5.66_788.03,0.0004084862814179149
10.31_747.61,0.0004074592158951852
17068,-0.0004069933622191071
5.83_894.56,-0.00040666336962172817
6.19_873.64,0.0004065945950522131
31408,-0.00040654705117965356
1.10_578.30,0.0004059728072247265
0.42_218.14,0.00040593910541203567
1.97_666.36,-0.00040590910397383896
8.336_142.0112,-0.0004054239324486664
9.38_978.85,-0.0004052846828666217
11.69_180.9728,0.0004044433818792838
5.556_497.1683,-0.0004041962559765409
10.09_979.77,-0.0004041804003307227
4.11_339.33,0.00040401854741389304
4.606_295.1302,-0.0004029741394416704
5.39_1262.38,-0.00040290496357035945
8.90_980.77,-0.0004027762849481465
N-alpha-Acetyl-arginine,0.00040273549151284744
Leu-Leu,0.0004024528238699956
12.17_948.93,0.00040122411158895427
4.95_369.35,0.00040069389429606215
9.30_977.84,0.0004004906905716334
10.41_241.20,-0.0004001635182337735
9.01_147.0763,-0.00039986213518718394
0.35_935.18,0.00039961521050249003
5.518_257.8195,-0.00039918893760731647
0.50_388.98,0.00039909548129683623
10.25_1009.90,-0.0003990090246612696
5.60_560.50,-0.00039889031130890313
1.81_428.37,-0.00039888454726676366
5.06_802.60,0.00039839284371341534
9.65_852.70,-0.00039836545659360876
3.69_311.39,-0.00039832244027009973
5.55_734.57,0.00039821066639609117
12.04_144.04,-0.00039819134140981524
9.01_921.69,0.00039802330330986605
N-Acetylcytidine,0.0003979969504775514
3-Propyl-1H-pyrazole-5-carboxylic acid,0.00039799413357920703
0.41_261.11,0.0003977375108588472
8.144_110.9841,0.0003975475149028251
10.92_132.87,0.0003967752566628178
PC 34:1|PC 16:0_18:1,-0.0003967074506581451
8.043_128.0342,-0.0003966773839371736
6.49_836.42,-0.00039663604612570863
2.05_482.32,0.0003964194818703049
8.227_307.0999,-0.0003959466563342336
1.87_429.22,-0.0003959207293557369
3.558_135.026,0.00039457559642323777
6.01_589.45,-0.0003945019813189896
1.637_306.2904,-0.00039422666718828906
1.54_467.19,0.000394052303513598
0.67_848.47,-0.0003939736137812187
5.202_212.9804,0.0003937948651619999
12.41_786.60,0.0003935672377744291
2.27_511.47,0.00039322429117088494
5.762_251.0776,0.00039235459104418097
4.23_775.57,0.00039231250943111504
7.88_144.9821,0.0003920674165128665
10.08_969.73,0.0003918256410390862
7.39_104.0529,0.00039148975130801
3.44_134.89,0.00039129143203792924
3.677_199.9982,-0.0003907302452466305
1.33_637.35,0.0003907189092740615
N-Acetylmannosamine,-0.000390466511399691
10.67_946.88,-0.0003900856443960887
2.90_269.25,-0.0003896886182026702
0.37_251.03,-0.00038963913259098984
3.14_468.32,-0.0003896038279876411
6.08_864.65,-0.00038947190548101597
4.86_744.55,0.00038896530370195444
0.86_349.18,0.00038876648595682494
ST 24:1;O5,-0.00038861435974059144
4.75_829.58,0.00038840057137058806
10.74_381.01,-0.00038828595833499907
5.11_762.95,-0.0003879141617896706
4.72_851.50,0.0003878305066393226
7.80_726.66,-0.00038782452018079004
0.41_184.09,-0.0003875159471928013
0.45_281.08,-0.000387265033971709
6.805_124.9902,-0.0003872551377666811
5.763_303.9896,-0.0003871827576532416
TG O-60:6|TG O-20:0_18:0_22:6,-0.0003869996119769775
0.951_378.2121,0.00038647407967017816
9.857_344.0146,-0.0003855455466281223
1.06_660.35,-0.0003852504332493702
9.31_976.83,0.0003851613925334727
4.851_311.0503,0.0003850191365615461
5.55_822.59,0.00038485821268697406
1.099_267.1968,-0.0003846109924225209
5.63_748.59,-0.0003844116518215482
8.807_116.0707,-0.0003841894563415075
5.85_279.23,-0.00038400223426866674
11.17_1012.93,0.0003837232267284469
5.265_612.3323,-0.0003825363047316062
2.00_118.92,0.00038201112026758774
2.44_286.23,-0.0003806881310968825
5.064_231.0454,-0.0003802050862891064
4.19_860.54,-0.0003800111922704969
5.96_232.97,0.0003799159702144587
Methyl-beta-galactopyranoside,0.00037983184948657626
TG 55:3|TG 19:0_18:1_18:2,0.00037973501107954204
1.33_595.30,0.0003796782073575875
1.45_301.17,-0.00037946615696728906
9.12_1026.85,0.0003794651838552625
1.18_136.0393,-0.0003794283909365095
0.42_180.10,0.00037933959894668063
2.196_161.0811,0.0003791512514862336
4.84_661.53,-0.00037878798726751465
10.75_935.75,0.00037878376339218366
3.92_907.53,-0.0003786621358397957
Cer 41:1;2O|Cer 18:1;2O/23:0,0.000378202548204228
6.70_813.69,-0.00037788592123132674
8.339_315.0421,0.0003778639572120787
5.19_932.51,-0.00037780660166895615
4.96_768.59,0.00037752969757297983
3.657_76.0393,0.00037741813792062807
8-(3-Octyl-2-oxiranyl)octanoic acid,-0.0003770219262947871
4.74_844.58,-0.0003764088760757481
0.90_200.14,-0.0003761374359021853
4.85_236.17,0.00037613514600088916
5.43_824.54,-0.000374913781237743
3.70_714.90,-0.00037477077915238895
9.365_463.9544,-0.0003747255944269505
5.17_797.59,0.000374297492955288
0.35_226.07,-0.0003740470049840968
5.75_832.61,-0.0003739824500420359
5.57_968.56,-0.0003739199670824424
10.86_859.77,0.00037354158182104004
4.86_774.58,0.0003728742516623831
8.47_709.55,-0.0003720917376755347
2.23_504.31,0.000371949691919627
1.94_349.18,0.0003716727974933936
4.84_690.54,0.00037151040595332236
2.394_287.089,-0.00037123034044027174
1.38_1049.68,0.000371132521448902
1.45_236.17,0.0003709936622906295
8.213_303.1458,-0.00037088341823638223
3.18_178.97,0.00037008999134036157
5.765_201.0346,0.000369903552906111
1.931_113.0233,0.00036952668961350433
5.11_808.07,-0.00036918414566671675
10.16_247.24,-0.00036915996428397193
3.11_433.28,0.0003691167884317889
9.73_175.15,-0.00036893137823444644
8.203_74.0234,0.0003685727848813578
9.288_434.8644,-0.00036832486627317055
0.91_229.0173,0.0003680476711211246
4.09_627.50,-0.00036778992495470033
